id,category,task_type,source,language,domain,is_ip,ip_type,novelty_score
IPE_005049,copyright,relation_extraction,patent_application,zh,automotive,True,patent,0.83
IPE_005050,copyright,ip_detection,legal_document,fr,software,True,patent,0.851
IPE_005051,copyright,entity_recognition,patent_application,en,energy,True,patent,0.724
IPE_005052,copyright,knowledge_extraction,legal_document,zh,manufacturing,True,patent,0.776
IPE_005053,copyright,knowledge_extraction,research_paper,zh,pharmaceutical,True,patent,0.783
IPE_005054,copyright,relation_extraction,patent_application,ja,aerospace,True,patent,0.725
IPE_005055,copyright,ip_detection,meeting_minutes,en,software,True,patent,0.751
IPE_005056,copyright,ip_detection,patent_application,de,software,True,patent,0.849
IPE_005057,copyright,knowledge_extraction,patent_application,fr,software,True,patent,0.783
IPE_005058,copyright,relation_extraction,meeting_minutes,de,energy,True,patent,0.837
IPE_005059,copyright,relation_extraction,technical_report,zh,pharmaceutical,True,patent,0.887
IPE_005060,copyright,ip_detection,legal_document,en,biotechnology,True,patent,0.741
IPE_005061,copyright,knowledge_extraction,patent_application,de,manufacturing,True,patent,0.801
IPE_005062,copyright,ip_detection,meeting_minutes,fr,manufacturing,True,patent,0.856
IPE_005063,copyright,relation_extraction,patent_application,de,automotive,True,patent,0.742
IPE_005064,copyright,ip_detection,meeting_minutes,ja,aerospace,True,patent,0.707
IPE_005065,copyright,entity_recognition,patent_application,fr,software,True,patent,0.88
IPE_005066,copyright,entity_recognition,research_paper,zh,biotechnology,True,patent,0.789
IPE_005067,copyright,ip_detection,patent_application,es,energy,True,patent,0.789
IPE_005068,copyright,ip_detection,legal_document,de,manufacturing,True,patent,0.745
IPE_005069,copyright,relation_extraction,technical_report,es,automotive,True,patent,0.889
IPE_005070,copyright,knowledge_extraction,patent_application,es,energy,True,patent,0.759
IPE_005071,copyright,entity_recognition,technical_report,es,aerospace,True,patent,0.791
IPE_005072,copyright,knowledge_extraction,patent_application,es,aerospace,True,patent,0.729
IPE_005073,copyright,knowledge_extraction,legal_document,en,aerospace,True,patent,0.821
IPE_005074,copyright,entity_recognition,research_paper,ja,aerospace,True,patent,0.757
IPE_005075,copyright,relation_extraction,legal_document,de,automotive,True,patent,0.88
IPE_005076,copyright,ip_detection,patent_application,en,energy,True,patent,0.836
IPE_005077,copyright,relation_extraction,patent_application,de,biotechnology,True,patent,0.703
IPE_005078,copyright,knowledge_extraction,research_paper,en,automotive,True,patent,0.835
IPE_005079,copyright,entity_recognition,meeting_minutes,de,pharmaceutical,True,patent,0.845
IPE_005080,copyright,relation_extraction,patent_application,zh,pharmaceutical,True,patent,0.803
IPE_005081,copyright,knowledge_extraction,patent_application,zh,software,True,patent,0.853
IPE_005082,copyright,knowledge_extraction,research_paper,ja,manufacturing,True,patent,0.827
IPE_005083,copyright,knowledge_extraction,technical_report,de,pharmaceutical,True,patent,0.711
IPE_005084,copyright,knowledge_extraction,legal_document,ja,automotive,True,patent,0.803
IPE_005085,copyright,ip_detection,patent_application,ja,pharmaceutical,True,patent,0.864
IPE_005086,copyright,relation_extraction,legal_document,es,energy,True,patent,0.842
IPE_005087,copyright,relation_extraction,meeting_minutes,ja,biotechnology,True,patent,0.873
IPE_005088,design_right,relation_extraction,legal_document,fr,pharmaceutical,True,patent,0.863
IPE_005089,design_right,ip_detection,legal_document,en,energy,True,patent,0.84
IPE_005090,design_right,relation_extraction,meeting_minutes,es,aerospace,True,patent,0.72
IPE_005091,design_right,relation_extraction,patent_application,en,manufacturing,True,patent,0.812
IPE_005092,design_right,ip_detection,legal_document,fr,automotive,True,patent,0.886
IPE_005093,design_right,ip_detection,meeting_minutes,en,automotive,True,patent,0.767
IPE_005094,design_right,relation_extraction,meeting_minutes,de,pharmaceutical,True,patent,0.707
IPE_005095,design_right,ip_detection,legal_document,zh,biotechnology,True,patent,0.857
IPE_005096,design_right,knowledge_extraction,legal_document,ja,software,True,patent,0.814
IPE_005097,design_right,knowledge_extraction,research_paper,fr,software,True,patent,0.858
IPE_005098,design_right,entity_recognition,technical_report,en,manufacturing,True,patent,0.771
IPE_005099,design_right,ip_detection,patent_application,fr,software,True,patent,0.727
IPE_005100,design_right,relation_extraction,patent_application,es,manufacturing,True,patent,0.81
IPE_005101,design_right,relation_extraction,legal_document,es,automotive,True,patent,0.866
IPE_005102,design_right,ip_detection,patent_application,de,energy,True,patent,0.868
IPE_005103,design_right,relation_extraction,technical_report,de,aerospace,True,patent,0.723
IPE_005104,design_right,entity_recognition,meeting_minutes,ja,aerospace,True,patent,0.809
IPE_005105,design_right,relation_extraction,research_paper,en,energy,True,patent,0.806
IPE_005106,design_right,entity_recognition,technical_report,zh,aerospace,True,patent,0.788
IPE_005107,design_right,knowledge_extraction,meeting_minutes,es,pharmaceutical,True,patent,0.704
IPE_005108,design_right,knowledge_extraction,meeting_minutes,zh,biotechnology,True,patent,0.75
IPE_005109,design_right,ip_detection,legal_document,ja,energy,True,patent,0.846
IPE_005110,design_right,entity_recognition,legal_document,zh,aerospace,True,patent,0.89
IPE_005111,design_right,knowledge_extraction,legal_document,fr,aerospace,True,patent,0.806
IPE_005112,design_right,ip_detection,meeting_minutes,de,pharmaceutical,True,patent,0.721
IPE_005113,design_right,knowledge_extraction,legal_document,es,aerospace,True,patent,0.846
IPE_005114,design_right,ip_detection,technical_report,de,aerospace,True,patent,0.788
IPE_005115,design_right,ip_detection,patent_application,ja,biotechnology,True,patent,0.71
IPE_005116,design_right,knowledge_extraction,meeting_minutes,de,software,True,patent,0.793
IPE_005117,design_right,entity_recognition,research_paper,ja,software,True,patent,0.768
IPE_005118,design_right,entity_recognition,legal_document,de,automotive,True,patent,0.804
IPE_005119,design_right,relation_extraction,research_paper,de,pharmaceutical,True,patent,0.818
IPE_005120,design_right,ip_detection,technical_report,es,manufacturing,True,patent,0.885
IPE_005121,design_right,knowledge_extraction,patent_application,en,aerospace,True,patent,0.883
IPE_005122,design_right,entity_recognition,patent_application,fr,pharmaceutical,True,patent,0.791
IPE_005123,design_right,knowledge_extraction,research_paper,ja,pharmaceutical,True,patent,0.704
IPE_005124,design_right,ip_detection,technical_report,zh,software,True,patent,0.814
IPE_005125,design_right,entity_recognition,legal_document,fr,software,True,patent,0.804
IPE_005126,design_right,ip_detection,patent_application,es,pharmaceutical,True,patent,0.883
IPE_005127,design_right,entity_recognition,meeting_minutes,en,energy,True,patent,0.747
IPE_005128,design_right,entity_recognition,research_paper,es,aerospace,True,patent,0.721
IPE_005129,design_right,ip_detection,meeting_minutes,en,manufacturing,True,patent,0.796
IPE_005130,design_right,ip_detection,technical_report,fr,aerospace,True,patent,0.892
IPE_005131,design_right,entity_recognition,legal_document,zh,energy,True,patent,0.791
IPE_005132,design_right,ip_detection,meeting_minutes,es,manufacturing,True,patent,0.893
IPE_005133,design_right,knowledge_extraction,meeting_minutes,zh,energy,True,patent,0.895
IPE_005134,design_right,knowledge_extraction,technical_report,fr,energy,True,patent,0.775
IPE_005135,design_right,relation_extraction,technical_report,de,automotive,True,patent,0.728
IPE_005136,design_right,knowledge_extraction,patent_application,es,manufacturing,True,patent,0.873
IPE_005137,design_right,entity_recognition,meeting_minutes,de,pharmaceutical,True,patent,0.834
IPE_005138,design_right,entity_recognition,meeting_minutes,es,energy,True,patent,0.78
IPE_005139,design_right,entity_recognition,meeting_minutes,fr,aerospace,True,patent,0.792
IPE_005140,design_right,knowledge_extraction,research_paper,fr,biotechnology,True,patent,0.8
IPE_005141,design_right,entity_recognition,legal_document,fr,software,True,patent,0.816
IPE_005142,design_right,knowledge_extraction,meeting_minutes,fr,automotive,True,patent,0.775
IPE_005143,design_right,relation_extraction,research_paper,ja,aerospace,True,patent,0.762
IPE_005144,design_right,relation_extraction,meeting_minutes,en,aerospace,True,patent,0.823
IPE_005145,design_right,entity_recognition,research_paper,es,energy,True,patent,0.792
IPE_005146,design_right,ip_detection,patent_application,ja,manufacturing,True,patent,0.863
IPE_005147,design_right,knowledge_extraction,research_paper,en,energy,True,patent,0.792
IPE_005148,design_right,relation_extraction,patent_application,zh,energy,True,patent,0.832
IPE_005149,design_right,relation_extraction,patent_application,en,automotive,True,patent,0.822
IPE_005150,design_right,entity_recognition,technical_report,ja,aerospace,True,patent,0.866
IPE_005151,design_right,ip_detection,meeting_minutes,en,biotechnology,True,patent,0.74
IPE_005152,design_right,knowledge_extraction,research_paper,fr,software,True,patent,0.717
IPE_005153,design_right,entity_recognition,meeting_minutes,zh,automotive,True,patent,0.776
IPE_005154,design_right,ip_detection,legal_document,es,manufacturing,True,patent,0.779
IPE_005155,design_right,relation_extraction,meeting_minutes,ja,energy,True,patent,0.871
IPE_005156,design_right,ip_detection,legal_document,de,software,True,patent,0.862
IPE_005157,design_right,knowledge_extraction,research_paper,fr,aerospace,True,patent,0.74
IPE_005158,design_right,ip_detection,technical_report,ja,automotive,True,patent,0.894
IPE_005159,design_right,knowledge_extraction,research_paper,zh,energy,True,patent,0.734
IPE_005160,design_right,ip_detection,technical_report,fr,pharmaceutical,True,patent,0.874
IPE_005161,design_right,knowledge_extraction,technical_report,de,automotive,True,patent,0.752
IPE_005162,design_right,ip_detection,meeting_minutes,es,energy,True,patent,0.77
IPE_005163,design_right,entity_recognition,technical_report,zh,biotechnology,True,patent,0.774
IPE_005164,design_right,knowledge_extraction,meeting_minutes,es,software,True,patent,0.72
IPE_005165,design_right,knowledge_extraction,legal_document,en,manufacturing,True,patent,0.719
IPE_005166,design_right,ip_detection,meeting_minutes,de,manufacturing,True,patent,0.845
IPE_005167,design_right,ip_detection,meeting_minutes,ja,aerospace,True,patent,0.73
IPE_005168,design_right,relation_extraction,patent_application,en,software,True,patent,0.802
IPE_005169,design_right,knowledge_extraction,research_paper,ja,software,True,patent,0.748
IPE_005170,design_right,entity_recognition,research_paper,es,energy,True,patent,0.775
IPE_005171,design_right,ip_detection,meeting_minutes,zh,energy,True,patent,0.756
IPE_005172,design_right,relation_extraction,technical_report,en,pharmaceutical,True,patent,0.837
IPE_005173,design_right,knowledge_extraction,patent_application,es,pharmaceutical,True,patent,0.707
IPE_005174,design_right,knowledge_extraction,patent_application,zh,manufacturing,True,patent,0.768
IPE_005175,design_right,knowledge_extraction,legal_document,de,software,True,patent,0.82
IPE_005176,design_right,knowledge_extraction,meeting_minutes,de,pharmaceutical,True,patent,0.874
IPE_005177,design_right,ip_detection,meeting_minutes,zh,manufacturing,True,patent,0.723
IPE_005178,design_right,ip_detection,research_paper,fr,biotechnology,True,patent,0.852
IPE_005179,design_right,entity_recognition,technical_report,zh,manufacturing,True,patent,0.718
IPE_005180,design_right,knowledge_extraction,research_paper,de,automotive,True,patent,0.714
IPE_005181,design_right,knowledge_extraction,research_paper,fr,software,True,patent,0.756
IPE_005182,design_right,relation_extraction,patent_application,en,manufacturing,True,patent,0.739
IPE_005183,design_right,ip_detection,legal_document,en,biotechnology,True,patent,0.89
IPE_005184,design_right,entity_recognition,meeting_minutes,zh,aerospace,True,patent,0.823
IPE_005185,design_right,knowledge_extraction,legal_document,de,pharmaceutical,True,patent,0.856
IPE_005186,design_right,relation_extraction,patent_application,es,pharmaceutical,True,patent,0.705
IPE_005187,design_right,ip_detection,patent_application,zh,biotechnology,True,patent,0.77
IPE_005188,design_right,knowledge_extraction,legal_document,fr,pharmaceutical,True,patent,0.878
IPE_005189,design_right,entity_recognition,meeting_minutes,ja,pharmaceutical,True,patent,0.876
IPE_005190,design_right,entity_recognition,patent_application,ja,manufacturing,True,patent,0.893
IPE_005191,design_right,ip_detection,technical_report,zh,aerospace,True,patent,0.731
IPE_005192,design_right,relation_extraction,patent_application,zh,energy,True,patent,0.737
IPE_005193,design_right,relation_extraction,legal_document,zh,automotive,True,patent,0.72
IPE_005194,design_right,knowledge_extraction,technical_report,de,automotive,True,patent,0.859
IPE_005195,design_right,knowledge_extraction,legal_document,en,software,True,patent,0.767
IPE_005196,design_right,entity_recognition,legal_document,zh,aerospace,True,patent,0.737
IPE_005197,design_right,knowledge_extraction,patent_application,zh,automotive,True,patent,0.77
IPE_005198,design_right,ip_detection,legal_document,en,automotive,True,patent,0.897
IPE_005199,design_right,knowledge_extraction,technical_report,de,energy,True,patent,0.727
IPE_005200,design_right,ip_detection,technical_report,es,pharmaceutical,True,patent,0.84
IPE_005201,design_right,ip_detection,technical_report,ja,automotive,True,patent,0.738
IPE_005202,design_right,entity_recognition,technical_report,es,automotive,True,patent,0.736
IPE_005203,design_right,entity_recognition,meeting_minutes,en,pharmaceutical,True,patent,0.803
IPE_005204,design_right,knowledge_extraction,technical_report,ja,manufacturing,True,patent,0.705
